id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22674788,Cozy and Charming Cottage in German Village,141194592,Gina,,Near South,39.94641580750311,-82.99516280633303,Entire home/apt,89,2,37,2018-09-16,4.46,1,19
22691105,Beautiful Historic Home near Children's Hospital,167276977,Tanya,,Near South,39.95027903647801,-82.97391548971812,Entire home/apt,200,1,21,2018-09-23,2.52,1,42
22701184,Blue Beechwald Bungalow! Clintonville/Worthington.,26958698,Benjamin,,Clintonville,40.07387100687599,-83.00860598828339,Entire home/apt,165,1,43,2018-09-28,4.81,16,251
22703654,Gorgeous Executive Home,72582807,Ben,,Far North,40.12123536015746,-82.97887883892463,Entire home/apt,178,1,18,2018-09-30,2.29,1,317
22731351,New Home - New Adventure,47700770,Jenna,,Westland,39.900498468526195,-83.11772127247029,Entire home/apt,65,1,36,2018-10-07,4.86,1,69
22734451,Hideaway at 1007,134168758,Lainie,,Near South,39.9408032856744,-82.99760326486378,Entire home/apt,135,2,12,2018-09-30,1.40,2,315
22767027,Charming Hideout | Close to Everything,57652812,Jana,,Northwest,40.0573808844307,-83.0682021282088,Private room,30,1,49,2018-09-19,5.65,1,0
22787717,The Modern NYC-Style Flat | Area/Convention Center,10620281,Robert,,Downtown,39.964472729513446,-82.99373921346626,Entire home/apt,119,29,15,2018-06-30,1.96,3,164
22829374,Grandview Heights near OSU and Downtown!,8963103,Sarah And Nick,,West Olentangy,39.98744285853669,-83.03615766493519,Entire home/apt,85,1,74,2018-10-07,8.77,2,58
22848639,4 Bedroom Home Downtown Columbus Victorian Village,28695156,Miles,,Near North/University,39.98465264674499,-83.01546306081885,Entire home/apt,300,1,23,2018-09-13,3.05,4,330
22866713,Victorian Village Charmer - Fully Renovated Home,3142282,Adrienne,,Near North/University,39.982441920686014,-83.02048033977815,Entire home/apt,85,2,24,2018-08-18,3.85,1,12
22920809,Private Carriage House - Prime Location & Parking,31798233,Sam,,Near North/University,39.985499204110134,-83.00128830000328,Entire home/apt,150,1,45,2018-10-07,6.49,4,349
22922640,Walk to OSU and the Short North!,52670347,Pat,,Near North/University,39.99036979315359,-83.0073024534305,Entire home/apt,119,2,34,2018-09-23,4.27,4,155
22923400,The Dublin Retreat! North C-bus Housepitality,115836608,Erich,,Northwest,40.08427690363735,-83.09811953625871,Entire home/apt,130,1,48,2018-10-03,5.78,1,122
22958789,Updated Modern Home - Short North Victorian Vill,10584778,Andy,,Near North/University,39.98233878320442,-83.01904614684283,Entire home/apt,99,1,37,2018-09-21,4.85,2,176
22959248,CENTRALLY LOCATED! Spacious Columbus Family Home,170105791,Betty,,Northeast,40.0092626800115,-82.92093568521813,Entire home/apt,135,2,7,2018-07-08,0.93,1,338
22998312,Ballroom Penthouse In The Center Of Columbus,70413293,STR Capital,,Near South,39.94092072967775,-82.99752222778487,Entire home/apt,75,1,41,2018-09-28,4.86,12,85
23004939,Top Rated Clintonville Home w/ 24Hr Gym,14725198,Rachael,,Clintonville,40.03142196795757,-83.0103999540277,Entire home/apt,100,1,52,2018-09-21,6.37,1,317
23005234,"Italian Village, Private Home-Walk to Short North!",119188865,Bridgid,,Near North/University,39.98237818334215,-82.99922002725137,Entire home/apt,350,3,9,2018-10-08,1.22,4,166
23018100,Absolutely Ideal Condo for Work or Time Away,27861358,Will,,Northwest,40.09159390449539,-83.08649839476047,Entire home/apt,59,2,42,2018-10-08,5.38,4,80
23041995,Simplistic Home Great Location,70413293,STR Capital,,Near North/University,39.986662289663144,-83.00234662621337,Entire home/apt,70,1,28,2018-09-23,3.32,12,350
23075065,Completely Updated Huge Downtown 4BR Townhouse,9152651,Jon,,Downtown,39.96296984334361,-82.98736551560471,Entire home/apt,140,1,29,2018-10-07,4.18,12,45
23075127,Cozy Bungalow • Minutes to all Columbus Events!,129113768,Susie,,North Linden,40.037547642879254,-82.98940551718945,Entire home/apt,79,2,25,2018-09-22,3.06,1,30
23088699,Victorian Village Tiny House in the Big City,117004922,Nick And Sonja,,Near North/University,39.983083324090686,-83.01216173989063,Entire home/apt,75,1,53,2018-10-07,7.16,2,76
23089568,Franklinton Flat Upstairs,26958698,Benjamin,,Franklinton,39.9561200899428,-83.02803613550635,Entire home/apt,109,1,21,2018-09-20,2.53,16,3
23095630,GORGEOUS VICTORIAN VILLAGE COTTAGE,12270122,Keith,,Near North/University,39.987776617016614,-83.00915428167453,Entire home/apt,299,1,26,2018-09-16,3.29,1,361
23139886,Spacious 2nd floor room in great location!,145386310,Christine,,Near East,39.96824450571894,-82.96739301476688,Private room,30,1,50,2018-10-01,6.20,2,341
23164771,Heart of Downtown. Instaworthy Views. Ace Location,172200441,Ash,,Near North/University,39.97821142347082,-83.00446535738735,Entire home/apt,120,2,13,2018-08-17,1.60,2,364
23171208,Modern space private entrance mins to city/airport,23176550,Caleb,,Northeast,39.985339153681736,-82.93619113929711,Entire home/apt,75,1,111,2018-10-10,15.93,1,145
23238240,"The Franklinton Mansion. 4 BR, 2 BA, sleeps 16!",26958698,Benjamin,,Franklinton,39.95591660421027,-83.02615614626023,Entire home/apt,299,1,17,2018-10-07,2.46,16,153
23256796,Historic 1920’s Craftsman Home. Perfect location!,3638046,Amy,,Clintonville,40.039906371674114,-83.01911773812621,Entire home/apt,175,2,11,2018-09-17,1.71,1,256
23276785,Urban Retreat,138329748,Julia,,Near North/University,40.018220887582785,-83.00890637591857,Entire home/apt,95,1,56,2018-10-07,7.50,2,223
23290856,House on High Street,173394855,Michael,,Near North/University,39.99327976571501,-83.01324833437016,Shared room,50,1,2,2018-03-02,0.26,1,0
23319324,"Near OSU, Downtown, Short North, and more!",95733891,George,,Near North/University,40.01411535760145,-83.013644990144,Entire home/apt,103,1,44,2018-09-24,5.79,2,348
23325292,Short North One Bed w/Off-street Parking,71666929,August,,Near North/University,39.9833699083304,-83.0060940821475,Entire home/apt,85,1,93,2018-10-08,12.03,3,309
23355971,Olde Town East Charmer near Downtown!,17197649,Elaine,,Near East,39.96165818499151,-82.96087063525951,Private room,60,1,14,2018-10-07,1.89,1,361
23356786,Cozy Clintonville Cottage,96583592,Tricia,,Clintonville,40.073972637649,-83.01504989673924,Entire home/apt,89,1,30,2018-10-08,4.05,1,193
23371418,Olde Towne East/Children's Hospital Historic House,112151569,Brandon,,Near East,39.954758320636884,-82.9772481413572,Entire home/apt,140,1,3,2018-10-07,3,1,158
23379800,Newly Renovated Short North Guesthouse,28782068,Scott,,Near North/University,39.98347709796051,-83.00135183803332,Entire home/apt,57,2,42,2018-09-27,5.68,1,57
23392096,Charming Townhouse in Popular Downtown Grandview,44467878,Joe,,West Olentangy,39.99099496331583,-83.04195231932589,Entire home/apt,95,1,39,2018-08-11,6.03,1,93
23399699,Private bed & bath in Hilliard,90709011,Pavla,,Far West,39.99530464887727,-83.16040817170145,Private room,40,2,7,2018-09-07,0.95,2,0
23408318,Finished basement,63923547,Joel,,Northland,40.088090176354136,-82.94354737638356,Private room,40,2,6,2018-10-03,1.25,1,69
23430634,Newly Updated Victorian Village 3BR Townhouse,9152651,Jon,,Near North/University,39.9821260397352,-83.01057800268958,Entire home/apt,110,1,25,2018-10-07,3.61,12,173
23462639,"Full service B&B -free parking, breakfast, & more!",175078890,50 Lincoln,,Near North/University,39.97607919748162,-83.00282749081657,Private room,152,1,5,2018-10-03,0.88,1,347
23465975,Italian Village Spa Oasis with Jacuzzi Tub,13312217,Lauren,,Near North/University,39.982807818433486,-82.99801710743327,Entire home/apt,125,2,16,2018-08-29,2.16,1,0
23469529,White Brick Studio - OSU & Short North,52174539,Nat,,Near North/University,39.991837123255586,-83.01032481803747,Entire home/apt,65,1,91,2018-09-16,13.13,3,63
23487195,Cozy Family Friendly Two Bedroom Condo,175362086,Misty,,Westland,39.916863777553246,-83.12385716518673,Entire home/apt,89,2,25,2018-09-30,3.39,1,73
23521285,SOHUD Treetop Townhouse,4723137,David,,Near North/University,40.014188097960464,-83.00142357808664,Entire home/apt,85,3,61,2018-10-07,8.32,2,81
23527056,Bryden Place,97856323,W.,,Near East,39.96030033960542,-82.96877739235,Private room,50,1,24,2018-09-29,3.24,1,359
23543962,Charming & spacious home in Merion Village 2/2,18154186,Heath,,Near South,39.9386185154583,-82.99583429042583,Private room,43,2,14,2018-09-17,2.86,2,86
23553539,Easton's Residence,32991417,Erich,,Rocky Fork-Blacklick,40.078334549296244,-82.86361564661384,Private room,40,1,11,2018-10-07,1.49,1,89
23564212,Big Windows Sunny Studio W/ King Bed Close To All,55707307,Rob And Chris,,Near North/University,39.978229454034185,-83.00445267211853,Entire home/apt,85,1,25,2018-10-08,3.73,9,247
23582919,Brewery District Homestead,60592073,Hilary,,Near South,39.94744460442609,-82.99904465625735,Entire home/apt,197,1,25,2018-09-30,3.61,1,218
23591091,Your Home Away From Home,176373381,Allan,,Rocky Fork-Blacklick,40.08953501488581,-82.8758442761548,Entire home/apt,150,1,15,2018-09-23,2.32,1,87
23631933,"Short North Private Home, off Summit and 4th Ave.",125943733,Joe,,Near North/University,39.987445222545716,-83.00206958092024,Entire home/apt,85,1,99,2018-10-05,13.69,4,294
23671175,BEAUTIFUL NEW GRANT PARK 3 BEDROOM,177259568,Adam,,Near North/University,39.98841521845911,-82.99829963785488,Entire home/apt,110,1,26,2018-09-03,4.00,1,0
23677283,"Charming Condo - Close to German Village, Free Bus",48323245,Maggie,,Near South,39.950638751139394,-82.99895025600182,Entire home/apt,89,2,7,2018-07-22,1.09,1,32
23685836,Wonder-ful too (near Downtown Columbus),157313204,Erin,,Near South,39.94505108010413,-82.97698500422081,Entire home/apt,45,1,35,2018-09-14,4.86,2,29
23714822,"Olde Towne Charmer - 4 Bedrooms, 3 Full Baths!",31798233,Sam,,Near East,39.96432102559219,-82.97926096588593,Entire home/apt,300,2,13,2018-09-23,2.09,4,249
23723456,Large German Village Home with Beautiful Patio,71567500,Pat,,Near South,39.94165634301941,-82.99904711011382,Entire home/apt,218,1,38,2018-10-06,5.53,3,118
23728894,Secured Room. May have home to yourself.,47433167,Bianca & Gerald,,Near South,39.95130667635241,-82.97338077772574,Private room,30,2,2,2018-09-30,1.03,6,78
23729423,Hip Storefront Condo in German Village,63781904,Morgan,,Near South,39.94003086680206,-82.99097444818281,Entire home/apt,200,2,16,2018-10-07,3.48,1,58
23730582,A Diamond in the Rough! 4bd/4ba whole house,47433167,Bianca & Gerald,,Near South,39.949843852644676,-82.97416510273764,Entire home/apt,350,2,17,2018-09-23,3.09,6,163
23744428,Hidden Valley Guesthouse,167141048,Lee,,Hilltop,39.926581746818464,-83.10877241325467,Entire home/apt,69,2,24,2018-10-08,3.71,1,0
23764294,Perfect Short North/Victorian Village Pad,178086792,Colin,,Near North/University,39.97808762400631,-83.01017980736984,Entire home/apt,85,1,53,2018-10-10,8.55,1,332
23767452,Hilltop Hideout,116125619,Jupiter,,Hilltop,39.950191206095795,-83.051241053204,Private room,75,1,1,2018-03-21,0.15,1,89
23809589,The Ohio State Friends & Family House,8182951,Jared,,Near North/University,40.01193908528345,-83.00332083898275,Entire home/apt,93,1,51,2018-09-30,7.50,4,59
23822283,Artistic Olde Towne East Efficiency Apartment,45680657,Kendric,,Near East,39.96008492329522,-82.97666610143173,Entire home/apt,85,1,70,2018-10-07,10.82,1,62
23839755,"JAM House, Single Bedroom 1 Mile From Downtown",129437532,Jeremy,,Franklinton,39.953283250246315,-83.02964770086889,Private room,45,1,26,2018-10-07,4.00,1,81
23869228,OSU Football Entire Home Any Occasion-Free Parking,175414826,Jennifer,,Northeast,40.03055445336919,-82.90840284591214,Entire home/apt,75,1,25,2018-09-26,3.81,1,250
23921721,"A Diamond in the Rough! Get MORE, Spend Less. QB1",47433167,Bianca & Gerald,,Near South,39.95100188736605,-82.973936130764,Private room,50,1,1,2018-03-30,0.15,6,173
23922860,A Diamond in Rough. Spend Less. Save More. QB2,47433167,Bianca & Gerald,,Near South,39.94935895771407,-82.97216543426714,Private room,50,1,4,2018-05-29,0.62,6,175
23930458,3bd/3ba.  Private key coded rooms.,47433167,Bianca & Gerald,,Near South,39.94970516396576,-82.97249557361418,Private room,250,3,1,2018-04-17,0.17,6,85
23948008,Your Home Away From Home Near the Airport,180065774,Lewis,,Northeast,39.985016389109425,-82.91608526591145,Entire home/apt,111,1,60,2018-10-01,8.96,2,239
23979681,Private Room on Westerville Golf Course,98231352,Jen,,Rocky Fork-Blacklick,40.08435822885932,-82.87143163675513,Private room,39,1,3,2018-05-20,0.60,1,0
23997639,"Spend LESS, Save MORE.  Diamond in the Rough.",47433167,Bianca & Gerald,,Near South,39.94970914403146,-82.97372892361362,Private room,35,1,1,2018-04-27,0.18,6,85
24015866,Cozy home in Victorian Village just off High St,46413733,Kacey,,Near North/University,39.98525008183396,-83.00880885654112,Entire home/apt,76,1,4,2018-10-07,1.03,1,7
24036884,Valleyview Suite,180917362,Rebecca,,Hilltop,39.95823520575645,-83.08642392072846,Private room,68,1,10,2018-09-15,1.60,1,97
24039394,Oasis in the City (Near Airport and Bexley),117004922,Nick And Sonja,,Eastmoor/Walnut Ridge,39.94216669603108,-82.91403938086202,Entire home/apt,95,1,3,2018-10-01,3,2,86
24057734,Comfortable Bedroom near Nationwide Children's,91730355,Kelli,,Near South,39.947625449499036,-82.97424934948491,Private room,40,1,25,2018-10-07,4.66,3,142
24065603,Penn Place,157836973,Dan,,Near North/University,39.9840904196331,-83.01492715554289,Entire home/apt,225,1,4,2018-07-22,0.64,4,364
24142956,Cozy Musician Studio in Short North,9999117,Michael,,Near North/University,39.984898342439244,-83.01095784854947,Entire home/apt,51,1,75,2018-10-03,12.03,1,144
24151541,"Cafe Wakefern, LLC: We LOVE your dogs!!!",181978569,Bridgett,,North Linden,40.031807190716215,-82.94384518570601,Private room,55,1,11,2018-09-14,1.91,1,85
24155020,Newly Renovated Grand-view Heights Apartment,46502002,Rob,,West Scioto,39.98813700495115,-83.0780729868543,Entire home/apt,71,1,1,2018-05-28,0.22,1,8
24156011,Short North Nest,30241348,David,,Near North/University,39.9749881865163,-83.00399440409949,Entire home/apt,120,2,23,2018-10-05,4.76,1,161
24160659,Clintonville Contemporary 3 Bedroom Home,74477532,Marge,,Clintonville,40.03406915752562,-83.01393091801731,Entire home/apt,125,2,14,2018-10-04,2.66,1,226
24175180,Penn 2 rooms,157836973,Dan,,Near North/University,39.98544611863638,-83.01612659527991,Private room,195,1,1,2018-05-20,0.21,4,364
24182664,Twin room,157836973,Dan,,Near North/University,39.984471360799816,-83.01666377503382,Private room,100,1,1,2018-05-20,0.21,4,364
24189382,Cornerstone crossing comfort,179965669,Neal,,Far East,39.94170312709871,-82.83361283522737,Entire home/apt,80,1,23,2018-09-23,4.54,1,18
24244786,The Milo-Grogan Inn.,26958698,Benjamin,,South Linden,39.982279421631596,-82.98733737232511,Entire home/apt,200,1,32,2018-09-18,5.22,16,19
24250804,Gabe’s retreat Inn,161131336,Gabriel,,Southeast,39.89842669652345,-82.81263667392254,Private room,23,2,9,2018-10-07,1.66,1,156
24259053,A home away from home.,173728442,Ambika & Prem,,Far East,39.99602190743049,-82.78081379657722,Private room,45,1,3,2018-10-06,2.14,1,339
24267943,Central Columbus loft style floor plan Comfy & lux,32538824,Mimi,,Near East,39.96312801349341,-82.979535724863,Entire home/apt,80,3,17,2018-10-07,2.98,1,72
24276483,Master suite 15 minutes from airport!!,87368949,Juliana,,Far East,39.98896655443504,-82.83502277274688,Private room,50,1,23,2018-09-30,5.00,2,0
24286588,VFC Listing,183194948,Marc,,Northland,40.07114747098344,-82.91234651789422,Shared room,85,1,3,2018-08-24,0.51,1,0
24306117,Short North / Weinland Park Duplex,160768602,Benjamin,,Near North/University,39.98955081032642,-82.9961862082171,Entire home/apt,99,1,54,2018-10-05,13.85,2,122
24310258,2 Bedroom Suite Retreat,139974150,Evette,,West Olentangy,39.997805468534516,-83.0780773559233,Private room,140,1,4,2018-09-02,0.92,2,88
24328389,Room for rent in Townhouse,67597209,Kaleigh,,Near North/University,39.99367482651941,-83.00912334667437,Private room,580,30,0,,,1,193
24336225,Spacious Studio in Short North Steps To All W/ TV!,55707307,Rob And Chris,,Near North/University,39.978250392696076,-83.00531530158004,Entire home/apt,85,1,23,2018-10-07,4.54,9,250
24359312,The Blue Ribbon Hideaway Home,8182951,Jared,,Near North/University,40.01277165893585,-82.99853160762571,Entire home/apt,105,1,23,2018-09-30,3.97,4,72
24366599,Seth's Home,42426080,Seth,,Near North/University,40.01459013725086,-83.00697424127543,Private room,87,1,13,2018-07-15,2.28,1,13
24412333,"The Pine House - 3br Home, Central to City and OSU",41049468,Lauren,,Clintonville,40.0209480669603,-83.00610259479967,Entire home/apt,99,1,24,2018-09-24,4.31,1,79
24449539,2 bedroom place in Short North,17821129,Geoff,,Near North/University,39.98667863739134,-83.00830564812158,Entire home/apt,99,2,9,2018-10-07,1.86,2,116
24453814,Beautiful 3 bedroom 3 story town home.,83153921,Hira,,Far West,40.00992579399848,-83.14038489303606,Entire home/apt,88,2,19,2018-09-23,3.58,1,44
24467145,German Village Weekend Retreat on Schiller Park,43125083,Jerry,,Near South,39.94346628216105,-82.99132299482696,Entire home/apt,275,2,7,2018-10-07,1.52,1,59
24486298,Deb’s Cozy Cove,167420244,Deborah,,Westland,39.967651540186694,-83.16807315494906,Entire home/apt,47,2,4,2018-08-13,0.72,1,0
24535807,Modern Luxury With a great location,70413293,STR Capital,,West Olentangy,39.98678924812337,-83.0326405089663,Entire home/apt,250,1,3,2018-09-02,1.84,12,176
24555328,Columbus Home with a View,185505275,Laury,,Northland,40.08344638566157,-82.95853258744552,Private room,35,1,2,2018-10-06,0.51,1,90
24599205,OSU BUDGET SELF CHECK IN SINGLE BED,54100341,Finley,,Near North/University,40.01251705232468,-83.00145732846602,Private room,20,2,5,2018-10-08,0.90,5,12
24642110,The Skyline Condo | Arena & Convention Center,10620281,Robert,,Downtown,39.96347227359758,-82.99721476433595,Entire home/apt,119,2,18,2018-10-07,3.35,3,155
24648483,Serene Retreat steps away from Park,143070772,Helen,,Clintonville,40.04068631405971,-83.01372465123981,Entire home/apt,10,2,16,2018-10-07,3.31,1,178
24678009,"King Lincoln District home, minutes to Downtown",165232727,McDaniel Management,,Near East,39.96750305432068,-82.96650314155805,Entire home/apt,175,1,18,2018-10-10,4.62,1,134
24695635,Short North High Street Hideaway w/Parking,71567500,Pat,,Near North/University,39.98095048491025,-83.00324526010766,Entire home/apt,106,1,31,2018-10-08,5.78,3,61
24750382,2 King Bed Gem in German Village Close to Downtown,74208396,Tommy,,Near South,39.939793668391964,-82.9894191321099,Entire home/apt,139,1,81,2018-10-08,15.48,1,57
24771073,Condo in Grandview Columbus,30946451,John Conrad,,West Olentangy,39.98555991368855,-83.04603390582268,Private room,28,1,3,2018-10-05,1.43,1,18
24852614,Short North 2 bdrm garden apt w free parking!,4114228,David,,Near North/University,39.976009497850576,-83.00095043477063,Entire home/apt,170,2,11,2018-09-30,2.52,2,326
24875668,Charming Berger Ally Duplex,103089038,Beth,,Near South,39.95228380127378,-82.99080468442028,Entire home/apt,150,2,4,2018-09-16,0.92,1,157
24894238,Studio in the Short North!,33108393,Eric,,Near North/University,39.9839258646738,-83.01101746380759,Entire home/apt,50,1,45,2018-10-08,8.77,1,55
24915759,Bedroom in Quaint Area Close to Downtown Columbus,188370266,Trevor & Jamie,,Hilltop,39.95370823909953,-83.08643861737681,Private room,99,1,10,2018-10-07,2.07,1,85
24920520,Gorgeous Victorian Spacious Home in German Village,82866536,Ellie,,Near South,39.945139244028226,-82.9882142872841,Entire home/apt,375,1,2,2018-09-24,0.63,1,361
24921156,Sterling Suites,188420663,Debbie (Nick Name),,Northland,40.08041347827903,-82.91801427324528,Entire home/apt,70,1,47,2018-10-09,9.22,1,318
24936823,Upper Arlington Comfortable One Bedroom,188526984,Marquise,,Northwest,40.05679236122201,-83.04728907133344,Entire home/apt,55,2,23,2018-10-01,4.45,1,15
24943318,5th by Northwest Neighborhood near OSU  & Downtown,8963103,Sarah And Nick,,West Olentangy,39.98643018411877,-83.03468802004234,Entire home/apt,75,1,27,2018-10-02,5.33,2,50
24969919,German Village Getaway!,89696876,Eric,,Near South,39.952168258747385,-82.98781187304597,Entire home/apt,125,1,59,2018-10-07,11.80,2,342
25010114,Private room in Columbus,165521765,Raj,,Hayden Run,40.068759073136924,-83.13037819293666,Private room,26,4,14,2018-08-22,2.92,1,11
25016827,"Safe, quite and convenient to stay in Columbus",189102967,Yohans,,Northeast,40.02883655936114,-82.90932357643615,Private room,50,5,0,,,1,179
25033320,Blue Silk Guesthouse- GREAT location with parking,59142285,Marjie,,North Linden,40.044645733605925,-82.9925484242109,Entire home/apt,175,2,25,2018-09-24,6.05,1,255
25055220,Weinland Park Bungalow,56913283,Danielle,,Near North/University,39.99152941546308,-82.99747904249458,Entire home/apt,120,1,30,2018-10-10,6.29,1,143
25121209,3rd Floor Sleeping Quarters & Entertainment Area.,29129391,Jason,,Near East,39.97266131715466,-82.95854728658236,Shared room,25,1,0,,,3,53
25139905,"Clintonville Family Home, Entire House",127164334,Abbie,,Clintonville,40.03261173390595,-83.01229537111381,Entire home/apt,125,5,3,2018-07-31,0.84,1,0
25140897,THE AZALEA - 20mins from Airport & Downtown.,190015960,Ron,,Far East,40.00260552349132,-82.77222274418793,Private room,49,1,11,2018-09-22,4.85,2,84
25158193,Living room 11 minutes to OSU,60529954,Malek,,West Olentangy,40.02529151111554,-83.03312707554346,Private room,20,1,6,2018-06-25,1.31,1,0
25183713,Private Bedroom/Bathroom Near Downtown Columbus,23343306,Alexander,,Hilltop,39.91618526481883,-83.10529760666714,Private room,45,1,13,2018-09-14,2.81,1,0
25185930,A Quilted Oasis,144494031,Judith,,Hilltop,39.949736258761334,-83.07924824672423,Entire home/apt,88,2,14,2018-10-07,6.18,1,0
25190216,OSU BUNK BED DORM SELF CHECK IN,54100341,Finley,,Near North/University,40.01347425258957,-83.00143800135766,Shared room,24,1,0,,,5,175
25190428,OSU FULL BED PRIVATE ROOM AUTO CHECK IN,54100341,Finley,,Near North/University,40.013179169362324,-83.00164309044487,Private room,29,1,0,,,5,175
25223648,Victorian High ceiling 1 bed Short North apt!,29506288,Eric,,Near North/University,39.982623037300606,-83.0117631746321,Entire home/apt,60,1,17,2018-10-09,5.26,6,80
25227123,Oasis in the Heart of Historic German Village,190606202,Julia,,Near South,39.94549779316115,-82.9957249849763,Entire home/apt,129,2,7,2018-09-03,1.60,1,135
25248482,Bexley Apartment Close to CMH Airport,92876489,Ashley,,Eastmoor/Walnut Ridge,39.957345265063125,-82.92217516343416,Entire home/apt,95,1,21,2018-09-30,4.85,1,61
25260231,Fantastic Easton Location!-1,184133627,Malvina,,Northeast,40.0464019192633,-82.91378095443869,Entire home/apt,179,1,0,,,1,58
25264947,Columbus Commons 1 Bedroom Apartment with a view!,152233157,Michael,,Downtown,39.95878360117703,-82.99859663004577,Entire home/apt,99,1,0,,,1,0
25319292,Downtown Columbus Apartment with a WOW! FACTOR,82103619,Michael,,Downtown,39.957160720597514,-82.99644501651622,Entire home/apt,299,2,17,2018-10-07,3.89,1,361
25422868,“3 Private Queen Bedrooms” Columbus Home,191916098,Jami,,Near South,39.94912358334957,-82.95963387899738,Entire home/apt,150,1,14,2018-10-07,3.39,1,176
25490020,"The Garden ""Artsy Studio""",40070890,Iyana,,Near North/University,39.98568475758294,-83.00677149269735,Shared room,99,2,0,,,1,365
25513131,Short North 2BR - Home Suite Home,10584778,Andy,,Near North/University,39.98114018883302,-83.01758417153968,Entire home/apt,98,1,10,2018-10-06,2.86,2,170
25551459,SoBe Easton Apartments 1 Bedroom for 4!,157636265,SoBeNY,,Northeast,40.02781523755355,-82.9195052903617,Entire home/apt,219,2,1,2018-09-17,1,47,326
25551475,SoBe Easton Apartments 2 Bedroom / 1 Bath!,157636265,SoBeNY,,Northeast,40.025048298174156,-82.92037769726139,Entire home/apt,269,2,1,2018-07-08,0.31,47,265
25551478,SoBe Easton Apartments 1 Bedroom/ 1 Bath!,157636265,SoBeNY,,Northeast,40.02874920351268,-82.91615510238702,Entire home/apt,219,2,1,2018-07-09,0.32,47,320
25551481,SoBe Easton Apartments Large 1 BR!,157636265,SoBeNY,,Northeast,40.02668161919698,-82.914871371796,Entire home/apt,219,2,0,,,47,320
25671361,Contemporary Private Room,130335346,Abioye,,Northeast,40.02388298534214,-82.91216198785372,Private room,56,1,0,,,1,360
25678090,Classy Room between Downtown and Airport,159799820,Happy,,Southeast,39.88042037250729,-82.83003027373236,Private room,56,1,4,2018-08-15,1.03,2,39
25690294,Bright Italian Village/Short North Urban Oasis!,193350430,Lindsey,,Near North/University,39.983385864703926,-82.99807264494792,Entire home/apt,110,2,19,2018-10-08,4.56,1,163
25771375,Historic Oak Street Apartment,140728885,Rick,,Downtown,39.96160665518021,-82.98343660302659,Entire home/apt,75,2,24,2018-10-01,5.71,1,221
25780941,Clintonville Apartment,193750777,Denielle,,Clintonville,40.02835449146023,-83.01015590376223,Entire home/apt,65,1,1,2018-10-07,1,1,14
25801573,"Lots of light! Walk to OSU, Short North.",52670347,Pat,,Near North/University,39.98909739408746,-83.00860944921284,Entire home/apt,119,2,14,2018-10-07,3.53,4,164
25806441,Dynamic Downtown Columbus Loft - Housepitality,26958698,Benjamin,,Downtown,39.96230641400992,-82.98420929680579,Entire home/apt,149,1,11,2018-08-13,2.66,16,0
25808224,Gorgeous Large 3BR German Village Home With Patio,58040421,Tom,,Near South,39.94773735075696,-82.9910624569194,Entire home/apt,175,1,9,2018-09-10,2.41,13,199
25837448,A Buckeye get away!,193955148,Brian,,Far East,40.00310684510553,-82.77267448938817,Entire home/apt,79,2,8,2018-10-08,2.42,1,89
25843956,"MODERN, COMFY and FULLY RENOVATED BRICK OASIS",177205580,Adrian,,Near South,39.945413461013246,-82.97502282010723,Entire home/apt,120,1,13,2018-09-23,4.06,1,166
25858734,The Village Carriage House - Free Parking!!!,194281106,Nicole,,Near North/University,39.98161355639543,-83.00884076192145,Entire home/apt,115,1,16,2018-10-08,3.93,2,208
25888781,"Premier Short North Apartment on High St,  1 BDR",23877472,Robert,,Near North/University,39.977164327172474,-83.00310888446253,Entire home/apt,125,1,10,2018-09-17,2.56,1,171
25916850,Comfortable Studio 5 Mins to OSU-Sleeps 4!,182018507,SoBe,,Northwest,40.05628731284789,-83.04645816981801,Entire home/apt,98,1,0,,,46,359
25916874,"Nice, Cozy 1 Bedroom Apartment, Great Location!",182018507,SoBe,,Northeast,40.02708125336517,-82.91734338557251,Entire home/apt,114,1,1,2018-07-10,0.32,46,362
25916890,Comfortable 2 BR Apt 10 Mins to the Airport!,182018507,SoBe,,Northeast,40.02674784903925,-82.91635765058913,Entire home/apt,145,1,0,,,46,360
25916915,Large 1 BR Apt 15 Mins to OSU! Free parking!,182018507,SoBe,,Northeast,40.02665681025928,-82.91631712613697,Entire home/apt,114,1,0,,,46,363
25916947,1 Bedroom Apartment near Easton Mall! Sleeps 4,182018507,SoBe,,Northeast,40.02698086320229,-82.91888037062185,Entire home/apt,114,1,1,2018-06-21,0.27,46,365
25916978,Beautiful 2 Bedroom/ 1 Bathroom near Easton Mall!,182018507,SoBe,,Northeast,40.02657986403609,-82.91963186110563,Entire home/apt,144,1,0,,,46,363
25917984,Level Two Studio @ Short North & OSU,52174539,Nat,,Near North/University,39.98857979643908,-83.01173998423758,Entire home/apt,65,1,46,2018-10-10,11.79,3,63
25979562,Huge New German Village 4BR/2BA Home With Patio,58040421,Tom,,Near South,39.95115789491123,-82.98566394658474,Entire home/apt,79,1,13,2018-10-07,5.00,13,198
26065804,heart of it all,195897386,M L,,Downtown,39.96596656908004,-82.98978086724323,Entire home/apt,95,1,14,2018-10-07,4.38,1,23
